scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
ground_truth_size_2,33,"[('containsIngredient', 'YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013698630136986301
ground_truth_size_2,34,"[('containsIngredient', 'YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0019267822736030828
ground_truth_size_2,35,"[('containsIngredient', 'PIE CRUST,STANDARD-TYPE,DRY MIX'), ('containsIngredient', 'Soy sauce salt')]",1,0.0,0.0,0.0,0.0,0.0,0.0,9.877518767285657e-05
ground_truth_size_2,36,"[('containsIngredient', 'TURKEY  WHITE  ROTISSERIE  DELI CUT'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
ground_truth_size_2,37,"[('containsIngredient', 'SIDE DISHES,POTATO SALAD'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
ground_truth_size_2,38,"[('containsIngredient', 'SIDE DISHES,POTATO SALAD'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00010242753252074157
ground_truth_size_2,39,"[('containsIngredient', 'SIDE DISHES,POTATO SALAD'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.002079002079002079
ground_truth_size_2,40,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.1
ground_truth_size_2,41,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'Salt sea')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_2,42,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
ground_truth_size_2,43,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667
ground_truth_size_2,44,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'SEEDS,FLAXSEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.6031498112716386e-05
ground_truth_size_2,45,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0932325790718607e-05
ground_truth_size_2,46,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.3546647881981603e-05
ground_truth_size_2,47,"[('containsIngredient', 'SEAWEED,WAKAME,RAW'), ('containsIngredient', 'Soy sauce salt')]",1,0.0,0.0,0.0,0.0,0.0,0.0,7.671064743786438e-05
ground_truth_size_2,48,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'ARROWROOT FLOUR')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00011796626164916834
ground_truth_size_2,49,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
ground_truth_size_2,50,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
ground_truth_size_2,51,"[('containsIngredient', ""CAMPBELL'S HOMESTYLE MEXICAN STYLE CHICK TORTILLA SOUP""), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_2,52,"[('containsIngredient', 'MILK,BTTRMLK,FLUID,WHL'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.000351000351000351
ground_truth_size_2,53,"[('containsIngredient', 'MILK,BTTRMLK,FLUID,WHL'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00028768699654775604
ground_truth_size_2,54,"[('containsIngredient', 'CEREALS RTE,QUAKER,LOFAT 100% NAT GRANOLA W/ RAISINS'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232
ground_truth_size_2,55,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.4826676155739407e-05
ground_truth_size_2,56,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.13986615091791e-05
ground_truth_size_2,57,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.9734375308349615e-05
ground_truth_size_2,58,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.2285142377477883e-05
ground_truth_size_2,59,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.756759130755582e-05
ground_truth_size_2,60,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.3298924444740435e-05
ground_truth_size_2,61,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.420604182804028e-05
ground_truth_size_2,62,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.7712281696128096e-05
ground_truth_size_2,63,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00018109380659181456
ground_truth_size_2,64,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00035001750087504374
ground_truth_size_2,65,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.4839217082906706e-05
ground_truth_size_2,66,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5864454104134276e-05
ground_truth_size_2,67,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.1183734564051393e-05
ground_truth_size_2,68,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'EGG,WHL,CKD,HARD-BOILED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
ground_truth_size_2,69,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00035778175313059033
ground_truth_size_2,70,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
ground_truth_size_2,71,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'PECANS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0018832391713747645
ground_truth_size_2,72,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005068423720223011
ground_truth_size_2,73,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0006825938566552901
ground_truth_size_2,74,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.1111111111111111
ground_truth_size_2,75,"[('containsIngredient', 'KASHI PIZZA,TIKKA MASALA,SINGLE SERVE'), ('containsIngredient', 'TURMERIC,GROUND')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005920663114268798
ground_truth_size_2,76,"[('containsIngredient', 'KASHI PIZZA,TIKKA MASALA,SINGLE SERVE'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00012495314257153568
ground_truth_size_2,77,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005824111822947001
ground_truth_size_2,78,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003979307600477517
ground_truth_size_2,79,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666944490748458
ground_truth_size_2,80,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Salmon tinned')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422450728363326
ground_truth_size_2,81,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0006297229219143577
ground_truth_size_2,82,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.435717721432007e-05
ground_truth_size_2,83,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.311238580837051e-05
ground_truth_size_2,84,"[('containsIngredient', 'BREADFRUIT,RAW'), ('containsIngredient', 'PIMENTO,CANNED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005567928730512249
ground_truth_size_2,85,"[('containsIngredient', 'BREADFRUIT,RAW'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.122268015486449e-05
ground_truth_size_2,86,"[('containsIngredient', 'BREADFRUIT,RAW'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.9679755438815183e-05
ground_truth_size_2,87,"[('containsIngredient', 'BREADFRUIT,RAW'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00022634676324128565
ground_truth_size_2,88,"[('containsIngredient', 'PORK,CURED,BACON,CKD,MICROWAVED'), ('containsIngredient', 'BACON BITS,MEATLESS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.4030558556536136e-05
ground_truth_size_2,89,"[('containsIngredient', 'PORK,CURED,BACON,CKD,MICROWAVED'), ('containsIngredient', 'Pasta white raw')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.7156202476645665e-05
ground_truth_size_2,90,"[('containsIngredient', 'PORK,CURED,BACON,CKD,MICROWAVED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.537302648772464e-05
ground_truth_size_2,91,"[('containsIngredient', 'Cress'), ('containsIngredient', 'SESAME SEEDS,WHOLE,DRIED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00038595137012736397
ground_truth_size_2,92,"[('containsIngredient', 'Cress'), ('containsIngredient', 'CORNSTARCH')]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.509145349215648e-05
ground_truth_size_2,93,"[('containsIngredient', 'SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD'), ('containsIngredient', 'MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00028768699654775604
ground_truth_size_2,94,"[('containsIngredient', 'SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.8455978601104093e-05
ground_truth_size_2,95,"[('containsIngredient', 'SWEET ROLLS,CINN,REFR DOUGH W/FRSTNG,BKD'), ('containsIngredient', 'Cinnamon powder')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357
ground_truth_size_2,96,"[('containsIngredient', 'CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG'), ('containsIngredient', 'Kiwi')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_2,97,"[('containsIngredient', 'CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG'), ('containsIngredient', 'Pineapple')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_2,98,"[('containsIngredient', 'BAKING CHOC,MEXICAN,SQUARES'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0033656542992227e-05
ground_truth_size_2,99,"[('containsIngredient', 'BAKING CHOC,MEXICAN,SQUARES'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00022763487366264513
ground_truth_size_2,100,"[('containsIngredient', 'ALCOHOLIC BEV,DAIQUIRI,CND'), ('containsIngredient', 'Kiwi')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.1743384575242984e-05
ground_truth_size_2,101,"[('containsIngredient', 'Sardines grilled'), ('containsIngredient', 'Pasta white raw')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408
ground_truth_size_2,102,"[('containsIngredient', 'Sardines grilled'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774
ground_truth_size_2,103,"[('containsIngredient', 'SNACKS,PITA CHIPS,SALTED'), ('containsIngredient', 'TURMERIC,GROUND')]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.406217666450107e-05
ground_truth_size_2,104,"[('containsIngredient', 'SNACKS,PITA CHIPS,SALTED'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.6289828631002802e-05
ground_truth_size_2,105,"[('containsIngredient', 'SNACKS,PITA CHIPS,SALTED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.8756799339760664e-05
ground_truth_size_2,106,"[('containsIngredient', 'SNACKS,PITA CHIPS,SALTED'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.722453841572365e-05
ground_truth_size_2,107,"[('containsIngredient', 'BARBECUE LOAF,PORK,BEEF'), ('containsIngredient', 'GARLIC POWDER')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738
ground_truth_size_2,108,"[('containsIngredient', 'SILK STRAWBERRY SOY YOGURT'), ('containsIngredient', 'Kiwi')]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.41858574911948e-05
ground_truth_size_2,109,"[('containsIngredient', 'SILK STRAWBERRY SOY YOGURT'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.034274680183442e-05
ground_truth_size_2,110,"[('containsIngredient', 'SILK STRAWBERRY SOY YOGURT'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.8976393378391615e-05
ground_truth_size_2,111,"[('containsIngredient', 'SILK STRAWBERRY SOY YOGURT'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0001203224642040669
ground_truth_size_2,112,"[('containsIngredient', 'Grapes, muscadine, raw'), ('containsIngredient', 'Redcurrants')]",1,0.0,0.0,0.0,0.0,0.0,0.0,7.804573480059315e-05
ground_truth_size_2,113,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'SAUCE,PIZZA,CND,RTS')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.9717254569473748e-05
ground_truth_size_2,114,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'KASHI PESTO PASTA PRIMAVERA,FRZ,UNPREP')]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.974629390110437e-05
ground_truth_size_2,115,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'Onion, purple, dried')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.2510947078693858e-05
ground_truth_size_2,116,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002503755633450175
ground_truth_size_2,117,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.7190696395110967e-05
ground_truth_size_2,118,"[('containsIngredient', 'BREAD STICKS,PLAIN'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.341867611341465e-05
ground_truth_size_2,119,"[('containsIngredient', 'PUDDINGS,CHOC,RTE,FAT FREE'), ('containsIngredient', 'Pineapple')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0008019246190858059
ground_truth_size_2,120,"[('containsIngredient', 'MALT BEV,INCL NON-ALCOHOLIC BEER'), ('containsIngredient', 'CORNSTARCH')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_2,121,"[('containsIngredient', 'MALT BEV,INCL NON-ALCOHOLIC BEER'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
ground_truth_size_2,122,"[('containsIngredient', 'MALT BEV,INCL NON-ALCOHOLIC BEER'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.25
ground_truth_size_2,123,"[('containsIngredient', 'BUCKWHEAT'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,8.239268352970256e-05
