scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
ground_truth_size_3,11,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
ground_truth_size_3,12,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617
ground_truth_size_3,13,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,0.0,0.0,1.0,0.0,0.0,0.1,0.1111111111111111
ground_truth_size_3,14,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
ground_truth_size_3,15,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
ground_truth_size_3,16,"[('containsIngredient', 'BREAD,WHOLE-WHEAT,PREP FROM RECIPE,TSTD'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
ground_truth_size_3,17,"[('containsIngredient', 'BLUEBERRIES,DRIED,SWTND'), ('containsIngredient', 'BREAD,WHEAT GERM'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
ground_truth_size_3,18,"[('containsIngredient', 'BLUEBERRIES,DRIED,SWTND'), ('containsIngredient', 'BREAD,WHEAT GERM'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
ground_truth_size_3,19,"[('containsIngredient', 'BLUEBERRIES,DRIED,SWTND'), ('containsIngredient', 'CORNSTARCH'), ('containsIngredient', 'Flour rice')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00018950161076369148
ground_truth_size_3,20,"[('containsIngredient', 'BLUEBERRIES,DRIED,SWTND'), ('containsIngredient', 'CORNSTARCH'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,8.900756564307967e-05
ground_truth_size_3,21,"[('containsIngredient', 'BLUEBERRIES,DRIED,SWTND'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",2,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
ground_truth_size_3,22,"[('containsIngredient', 'BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503146
ground_truth_size_3,23,"[('containsIngredient', 'BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00011304544426859598
ground_truth_size_3,24,"[('containsIngredient', 'RESTAURANT,ITALIAN,CHICK PARMESAN WO/ PASTA'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.002066115702479339
ground_truth_size_3,25,"[('containsIngredient', 'SPINACH SOUFFLE'), ('containsIngredient', 'BREAD,WHEAT GERM'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,26,"[('containsIngredient', 'NOODLES,JAPANESE,SOMEN,DRY'), ('containsIngredient', 'Cabbage, white'), ('containsIngredient', 'Soy sauce salt')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
ground_truth_size_3,27,"[('containsIngredient', 'NOODLES,JAPANESE,SOMEN,DRY'), ('containsIngredient', 'Cabbage, white'), ('containsIngredient', 'Salad shrimp')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
ground_truth_size_3,28,"[('containsIngredient', 'NOODLES,JAPANESE,SOMEN,DRY'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714
ground_truth_size_3,29,"[('containsIngredient', 'NOODLES,JAPANESE,SOMEN,DRY'), ('containsIngredient', 'Soy sauce salt'), ('containsIngredient', 'Salad shrimp')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
ground_truth_size_3,30,"[('containsIngredient', 'TOMATO PRODUCTS,CND,SAU,W/MUSHROOMS'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.000129315918789603
ground_truth_size_3,31,"[('containsIngredient', 'YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
ground_truth_size_3,32,"[('containsIngredient', 'YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
ground_truth_size_3,33,"[('containsIngredient', 'YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827
ground_truth_size_3,34,"[('containsIngredient', 'SIDE DISHES,POTATO SALAD'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003068425897514575
ground_truth_size_3,35,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
ground_truth_size_3,36,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403
ground_truth_size_3,37,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775
ground_truth_size_3,38,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464
ground_truth_size_3,39,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334
ground_truth_size_3,40,"[('containsIngredient', 'TURKEY FROM WHL,LT MEAT,RAW'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357
ground_truth_size_3,41,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'SEEDS,FLAXSEED'), ('containsIngredient', 'Flour rice')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,42,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'SEEDS,FLAXSEED'), ('containsIngredient', 'Salt sea')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.2
ground_truth_size_3,43,"[('containsIngredient', 'FLAN,CARAMEL CUSTARD,DRY MIX'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
ground_truth_size_3,44,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'ARROWROOT FLOUR'), ('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513
ground_truth_size_3,45,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'ARROWROOT FLOUR'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549
ground_truth_size_3,46,"[('containsIngredient', 'SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O'), ('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608
ground_truth_size_3,47,"[('containsIngredient', 'MILK,BTTRMLK,FLUID,WHL'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0010204081632653062
ground_truth_size_3,48,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00041017227235438887
ground_truth_size_3,49,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00033932813030200206
ground_truth_size_3,50,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0003832886163280951
ground_truth_size_3,51,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00021043771043771043
ground_truth_size_3,52,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00023239600278875203
ground_truth_size_3,53,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PEPPERS,JALAPENO,RAW'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.000213857998289136
ground_truth_size_3,54,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398
ground_truth_size_3,55,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0005624296962879641
ground_truth_size_3,56,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00037023324694557573
ground_truth_size_3,57,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00033233632436025255
ground_truth_size_3,58,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00037764350453172205
ground_truth_size_3,59,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO'), ('containsIngredient', 'PAPRIKA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00041322314049586776
ground_truth_size_3,60,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00021724961981316532
ground_truth_size_3,61,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0002370791844476055
ground_truth_size_3,62,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00012439358129120537
ground_truth_size_3,63,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00014132278123233464
ground_truth_size_3,64,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00011313497001923294
ground_truth_size_3,65,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'PAPRIKA'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.00016289297931259162
ground_truth_size_3,66,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.29643621710112e-05
ground_truth_size_3,67,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'ONIONS,RAW'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.50478916657492e-05
ground_truth_size_3,68,"[('containsIngredient', 'W/ CONDMNT'), ('containsIngredient', 'CUMIN SEED'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.581545346847439e-05
ground_truth_size_3,69,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,70,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,71,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA'), ('containsIngredient', 'Salt sea')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,72,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA'), ('containsIngredient', 'CUMIN SEED')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,73,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'QUESO COTIJA'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,74,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,75,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER'), ('containsIngredient', 'Salt sea')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,76,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER'), ('containsIngredient', 'CUMIN SEED')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,77,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,78,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'Salt sea')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,79,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'CUMIN SEED')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,80,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,81,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'CUMIN SEED')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,82,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,83,"[('containsIngredient', 'RESTAURANT,MEXICAN,CHS ENCHILADA'), ('containsIngredient', 'CUMIN SEED'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,1.0,1.0,1.0,1.0,0.2,0.1,1.0
ground_truth_size_3,84,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'EGG,WHL,CKD,HARD-BOILED'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.4383166001925455e-05
ground_truth_size_3,85,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'EGG,WHL,CKD,HARD-BOILED'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.728803139925285e-05
ground_truth_size_3,86,"[('containsIngredient', 'OIL,NUTMEG BUTTER'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.9902637564343e-05
ground_truth_size_3,87,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'PECANS'), ('containsIngredient', 'Flour rice')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
ground_truth_size_3,88,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'PECANS'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372
ground_truth_size_3,89,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'PECANS'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
ground_truth_size_3,90,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
ground_truth_size_3,91,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102
ground_truth_size_3,92,"[('containsIngredient', 'MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850746268656717
ground_truth_size_3,93,"[('containsIngredient', 'KASHI PIZZA,TIKKA MASALA,SINGLE SERVE'), ('containsIngredient', 'TURMERIC,GROUND'), ('containsIngredient', 'Salt sea')]",1,0.0,1.0,1.0,0.0,0.2,0.1,0.5
ground_truth_size_3,94,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0006680026720106881
ground_truth_size_3,95,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Flour rice'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0009049773755656109
ground_truth_size_3,96,"[('containsIngredient', 'DUCK,WILD,MEAT&SKN,RAW'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'Celery, stem')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0021141649048625794
ground_truth_size_3,97,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Salmon tinned'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785
ground_truth_size_3,98,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Salmon tinned'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
ground_truth_size_3,99,"[('containsIngredient', 'CREAM SUBSTITUTE,POWDERED'), ('containsIngredient', 'Salt sea'), ('containsIngredient', 'ONIONS,RAW')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186
ground_truth_size_3,100,"[('containsIngredient', 'BREADFRUIT,RAW'), ('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'Salt sea')]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516
