scenario_global_id,scenario_index_in_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,precision@1,precision@5,precision@10,mrr
860,23,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006523157208088715
861,24,"[('isForMealType', 'dessert'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0013550135501355014
862,25,"[('HasProteinLevel', 'Medium Protein'), ('HasCarbLevel', 'Medium Carb'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00021353833013025838
863,26,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",3,88519,0.0,1.0,1.0,0.0,0.2,0.1,0.3333333333333333
864,27,"[('isForMealType', 'starter'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0015384615384615385
865,28,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,7.644091117566121e-05
866,29,"[('HasCalorieLevel', 'Medium Calorie'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911
867,30,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105
868,31,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00016431153466973383
869,32,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255
870,33,"[('isForMealType', 'drink'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'pot')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517
871,34,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002849002849002849
872,35,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.1
873,36,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
874,37,"[('HasProteinLevel', 'High Protein'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,4.673989249824725e-05
875,38,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0016366612111292963
876,39,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'dessert'), ('hasDietType', 'Paleo')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003368137420006736
877,40,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000778816199376947
878,41,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00010090817356205853
879,42,"[('HasCarbLevel', 'Medium Carb'), ('isForMealType', 'starter'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006993006993006993
880,43,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'barbecue')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00032414910858995135
881,44,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609
882,45,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307
883,46,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.04
884,47,"[('isForMealType', 'drink'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002053388090349076
885,48,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0005307855626326964
886,49,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'East Asia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,5.716899153898925e-05
887,50,"[('HasFatLevel', 'Medium Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'East Asia')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0008361204013377926
888,51,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
889,52,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'oven')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0003083564600678384
890,53,"[('HasProteinLevel', 'High Protein'), ('HasFatLevel', 'Low Fat'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001738828029907842
891,54,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'oven')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000968054211035818
892,55,"[('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'North America'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006688963210702341
893,56,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('hasDietType', 'Paleo')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0010515247108307045
894,57,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988
895,58,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000473260766682442
896,59,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'oven')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875
897,60,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.015625
898,61,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00026350461133069827
899,62,"[('HasProteinLevel', 'Low Protein'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",2,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
900,63,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001528350909368791
901,64,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000279876854184159
902,65,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'pan')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125
903,66,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
904,67,"[('isForMealType', 'drink'), ('hasDietType', 'Standard'), ('hasCuisineRegion', 'Oceania')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
905,68,"[('HasCalorieLevel', 'Low Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Caribbean')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.616767333357445e-05
906,69,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Oceania')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001445086705202312
907,70,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Global'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0004854368932038835
908,71,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.008
909,72,"[('isForMealType', 'breakfast'), ('hasDietType', 'Vegetarian'), ('hasCuisineRegion', 'Caribbean')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.495403544339194e-05
910,73,"[('HasFatLevel', 'Medium Fat'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",2,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
911,74,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0027247956403269754
912,75,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0022988505747126436
913,76,"[('HasProteinLevel', 'Medium Protein'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Oceania')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751
914,77,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495
915,78,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Caribbean')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.894188469553137e-05
916,79,"[('HasProteinLevel', 'Medium Protein'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'no cook')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,5.5102490632576594e-05
917,80,"[('HasFatLevel', 'Medium Fat'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517
918,81,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0011961722488038277
919,82,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Mediterranean Europe'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.229554980825827e-05
920,83,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'no cook')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00014363688595231256
921,84,"[('HasProteinLevel', 'High Protein'), ('HasCarbLevel', 'High Carb'), ('hasDietType', 'Paleo')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00013791201213625708
922,85,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Latin America')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,7.039279177812192e-05
923,86,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,1.0,1.0,1.0,1.0,0.2,0.1,1.0
924,87,"[('HasProteinLevel', 'Low Protein'), ('isForMealType', 'drink'), ('hasDietType', 'Paleo')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0008264462809917355
925,88,"[('isForMealType', 'dessert'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886
926,89,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'microwave')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000970873786407767
927,90,"[('HasProteinLevel', 'High Protein'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0008726003490401396
928,91,"[('HasCarbLevel', 'High Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Oceania')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232
929,92,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'East Asia')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0007137758743754461
930,93,"[('HasCarbLevel', 'Low Carb'), ('isForMealType', 'drink'), ('usesCookingMethod', 'barbecue')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.2683452421458545e-05
931,94,"[('isForMealType', 'dinner'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'no cook')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002717391304347826
932,95,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Middle East & Anatolia')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.05
933,96,"[('isForMealType', 'starter'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00010575296108291032
934,97,"[('HasProteinLevel', 'Medium Protein'), ('HasCalorieLevel', 'Low Calorie'), ('usesCookingMethod', 'air fryer')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00016233766233766234
935,98,"[('HasCalorieLevel', 'High Calorie'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Oceania')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203
936,99,"[('isForMealType', 'snack'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0002966478789676654
937,100,"[('HasProteinLevel', 'Low Protein'), ('HasCalorieLevel', 'High Calorie'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002564102564102564
938,101,"[('HasCalorieLevel', 'High Calorie'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.125
939,102,"[('HasProteinLevel', 'High Protein'), ('isForMealType', 'drink'), ('hasCuisineRegion', 'Mediterranean Europe')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009
940,103,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'pan')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.000819672131147541
941,104,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Latin America')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.5395535464865278e-05
942,105,"[('HasProteinLevel', 'Medium Protein'), ('isForMealType', 'dinner'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301
943,106,"[('HasCarbLevel', 'Medium Carb'), ('HasFatLevel', 'Low Fat'), ('HasCalorieLevel', 'High Calorie')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.62515860068878e-05
944,107,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00036683785766691124
945,108,"[('HasCarbLevel', 'High Carb'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'barbecue')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
946,109,"[('HasFatLevel', 'High Fat'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00024857071836937607
947,110,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'Sub-Saharan Africa'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
948,111,"[('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Eastern Europe & Eurasia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577
949,112,"[('hasDietType', 'Vegan'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00017599436818021823
950,113,"[('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Middle East & Anatolia')]",3,88519,0.0,1.0,1.0,0.0,0.2,0.2,0.25
951,114,"[('HasFatLevel', 'Medium Fat'), ('hasCuisineRegion', 'Southeast Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
952,115,"[('HasCalorieLevel', 'Low Calorie'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Caribbean')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,3.6217449567201475e-05
953,116,"[('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Northern/Western Europe'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
954,117,"[('isForMealType', 'dessert'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006988120195667365
955,118,"[('HasCalorieLevel', 'Low Calorie'), ('hasCuisineRegion', 'South Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,2.160853969488742e-05
956,119,"[('HasFatLevel', 'Low Fat'), ('hasDietType', 'Vegan'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.002053388090349076
957,120,"[('hasDietType', 'Standard'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0008764241893076249
958,121,"[('isForMealType', 'drink'), ('hasCuisineRegion', 'Latin America'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827
959,122,"[('isForMealType', 'brunch'), ('hasCuisineRegion', 'Middle East & Anatolia'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0006747638326585695
960,123,"[('HasProteinLevel', 'Low Protein'), ('hasDietType', 'Standard'), ('usesCookingMethod', 'air fryer')]",2,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
961,124,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00045578851412944393
962,125,"[('HasCalorieLevel', 'Medium Calorie'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'microwave')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0018450184501845018
963,126,"[('isForMealType', 'lunch'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Eastern Europe & Eurasia')]",2,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
964,127,"[('isForMealType', 'dessert'), ('hasDietType', 'Vegan'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",2,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.16666666666666666
965,128,"[('HasCarbLevel', 'Medium Carb'), ('hasDietType', 'Vegetarian'), ('usesCookingMethod', 'air fryer')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001841620626151013
966,129,"[('HasFatLevel', 'Low Fat'), ('hasCuisineRegion', 'East Asia'), ('usesCookingMethod', 'air fryer')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.0001819505094614265
967,130,"[('HasCarbLevel', 'High Carb'), ('isForMealType', 'snack'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099
968,131,"[('isForMealType', 'snack'), ('hasDietType', 'Paleo'), ('usesCookingMethod', 'no cook')]",2,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.00030921459492888067
969,132,"[('HasFatLevel', 'Low Fat'), ('isForMealType', 'breakfast'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,1.0,0.0,0.0,0.1,0.14285714285714285
970,133,"[('HasCarbLevel', 'Medium Carb'), ('hasCuisineRegion', 'Caribbean'), ('usesCookingMethod', 'microwave')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.001256281407035176
971,134,"[('HasFatLevel', 'High Fat'), ('isForMealType', 'brunch'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",3,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
972,135,"[('isForMealType', 'starter'), ('hasDietType', 'Paleo'), ('hasCuisineRegion', 'Sub-Saharan Africa')]",1,88519,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
